CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="NaN"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="Infinity"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="-Infinity"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="fnord"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="E"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="e"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="e+"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="E-"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="-"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="-."
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=".-"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="."
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+."
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=".E0"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="e1"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+17E-1"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="17e+2"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="0.35"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="1e-10"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=".1"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="NaN "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="Infinity "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="-Infinity "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="fnord "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="E "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="e "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="e+ "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="E- "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="- "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+ "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="-. "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=".- "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=". "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+. "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=".E0 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="e1 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+17E-1 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="17e+2 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="0.35 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="1e-10 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=".1 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="NaN   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="Infinity   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="-Infinity   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="fnord   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="E   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="e   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="e+   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="E-   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="-   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="-.   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=".-   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=".   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+.   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=".E0   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="0e"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+32e"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="1241245e"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="-47foo"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="0foo"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+32foo"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="1241245foo"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="-47)90"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="0)90"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="+32)90"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="1241245)90"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" NaN"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" Infinity"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -Infinity"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" fnord"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" E"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e+"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" E-"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -."
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .-"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" ."
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +."
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .E0"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e1"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +17E-1"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 17e+2"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 0.35"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 1e-10"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .1"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" NaN "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" Infinity "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -Infinity "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" fnord "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" E "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e+ "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" E- "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" - "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" + "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -. "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .- "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" . "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +. "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .E0 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e1 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +17E-1 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 17e+2 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 0.35 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 1e-10 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .1 "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" NaN   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" Infinity   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -Infinity   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" fnord   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" E   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e+   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" E-   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -.   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .-   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +.   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .E0   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e1   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +17E-1   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 17e+2   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 0.35   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 1e-10   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .1   "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" NaN\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" Infinity\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -Infinity\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" fnord\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" E\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e+\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" E-\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -.\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .-\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +.\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .E0\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e1\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +17E-1\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 17e+2\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 0.35\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 1e-10\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .1\r\n\t "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" NaN\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" Infinity\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -Infinity\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" fnord\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" E\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e+\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" E-\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -.\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .-\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +.\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .E0\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" e1\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +17E-1\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 17e+2\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 0.35\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 1e-10\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" .1\f"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -47a"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 0a"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +32a"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 1241245a"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -47e"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 0e"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +32e"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 1241245e"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -47foo"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 0foo"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +32foo"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 1241245foo"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" -47)90"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 0)90"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" +32)90"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves=" 1241245)90"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   NaN"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   Infinity"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   -Infinity"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   fnord"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   E"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   e"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   e+"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   E-"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   -"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   +"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   -."
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   .-"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   ."
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   +."
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   .E0"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   e1"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   +17E-1"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   17e+2"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   0.35"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   1e-10"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   .1"
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   NaN "
CONSOLE ERROR: Error: Invalid value for <feTurbulence> attribute numOctaves="   Infinity "
